word,start,end
your,1581.3382279296877,1581.4682279296876
injury,1581.5082279296876,1581.9882279296876
The,1582.246527929688,1582.3665279296877
it,1582.4465279296878,1582.546527929688
it,1582.6065279296877,1582.716527929688
The,1582.8348279296877,1582.8948279296876
judges,1582.9348279296876,1583.2748279296877
and,1583.3348279296877,1583.4248279296876
Schwarz,1583.4848279296875,1583.8548279296876
volley,1583.9948279296875,1584.3348279296877
over,1584.4748279296875,1584.6448279296876
case,1584.7248279296875,1584.9148279296876
law,1584.9948279296875,1585.2048279296876
and,1585.3448279296877,1585.4648279296875
legal,1585.4848279296875,1585.6748279296876
precedent,1585.7748279296877,1586.2948279296877
and,1586.4648279296875,1586.5748279296877
the,1586.5748279296877,1586.6448279296876
definition,1586.6648279296876,1587.1548279296876
of,1587.1948279296876,1587.2948279296877
author,1587.3648279296876,1587.7848279296877
for,1587.9948279296875,1588.0948279296877
twenty,1588.1348279296876,1588.3748279296876
minutes,1588.4348279296876,1588.9048279296876
before,1589.3348279296877,1589.5848279296877
handing,1589.6248279296876,1589.8448279296877
the,1589.9048279296876,1589.9548279296876
floor,1589.9948279296875,1590.1448279296876
to,1590.2248279296875,1590.2748279296877
David's,1590.3348279296877,1590.6148279296876
lawyer,1590.6948279296876,1590.9448279296876
Andrew,1591.3048279296877,1591.5148279296875
Dhuey,1591.6048279296876,1591.8748279296876
And,1592.6648279296876,1592.9448279296876
after,1593.0448279296877,1593.2648279296875
two,1593.3448279296877,1593.4648279296875
years,1593.5248279296877,1593.8448279296877
of,1593.9848279296875,1594.0748279296877
research,1594.1148279296876,1594.6548279296876
and,1594.6748279296876,1594.7448279296875
legal,1594.7848279296877,1595.0348279296877
filings,1595.0748279296877,1595.5448279296877
and,1595.5648279296877,1595.6348279296876
oral,1595.6748279296876,1595.8648279296876
arguments,1595.9048279296876,1596.5648279296877
Dhuey,1597.0948279296877,1597.2848279296877
finally,1597.4248279296876,1597.7548279296875
gets,1597.7948279296877,1597.9648279296875
his,1598.0048279296875,1598.1148279296876
wish,1598.1748279296876,1598.4648279296875
to,1599.1748279296876,1599.2548279296875
make,1599.3148279296877,1599.4748279296875
a,1599.4948279296875,1599.5348279296877
monkey,1599.5548279296877,1599.8548279296876
joke,1599.9348279296876,1600.1748279296876
in,1600.1948279296876,1600.3448279296877
court,1600.3648279296876,1600.6648279296876
Uh,1601.2031279296875,1601.3631279296876
monkey,1601.6031279296876,1601.9631279296875
see,1602.1531279296876,1602.4731279296875
monkey,1602.5531279296877,1602.8331279296876
sue,1603.0431279296877,1603.4031279296876
will,1603.8031279296877,1603.9031279296876
not,1603.9231279296876,1604.1031279296876
do,1604.1631279296876,1604.3031279296877
in,1604.3631279296876,1604.5031279296877
federal,1604.5231279296877,1604.7531279296877
court,1604.8531279296876,1605.1131279296876
After,1606.7226279296876,1606.9026279296877
that,1606.9626279296876,1607.1726279296877
his,1607.5526279296876,1607.6626279296877
oral,1607.7826279296876,1607.8926279296877
arguments,1608.0126279296876,1608.3926279296877
can,1608.4526279296877,1608.5526279296876
pretty,1608.6126279296875,1608.7326279296876
much,1608.7726279296876,1608.9426279296877
be,1609.0026279296876,1609.0526279296876
summed,1609.0726279296875,1609.3126279296876
up,1609.3326279296875,1609.4426279296877
as,1609.5426279296876,1609.8726279296877
you,1610.2626279296876,1610.3826279296877
should,1610.4426279296877,1610.5926279296875
throw,1610.5926279296875,1610.7326279296876
this,1610.7726279296876,1610.8626279296875
case,1610.9226279296877,1611.1226279296877
out,1611.2026279296877,1611.4626279296876
And,1611.8126279296876,1611.9626279296876
can,1611.9826279296876,1612.1026279296875
you,1612.1426279296877,1612.2126279296876
please,1612.2926279296876,1612.5026279296876
make,1612.5626279296876,1612.7026279296877
PETA,1612.7226279296876,1612.9726279296876
pay,1612.9926279296876,1613.1326279296877
my,1613.1726279296877,1613.2726279296876
legal,1613.3326279296875,1613.5726279296875
fees,1613.6326279296877,1613.8926279296877
discussed,1613.9739279296875,1614.4339279296876
here,1614.5139279296875,1614.6639279296876
Once,1615.3110279296875,1615.5110279296875
Dhuey,1615.5710279296873,1615.7810279296875
is,1615.8210279296873,1615.9310279296876
done,1615.9510279296876,1616.2410279296876
Angela,1616.4010279296876,1616.7110279296876
Dunning,1616.7710279296875,1617.0510279296875
gets,1617.0710279296873,1617.2610279296875
up,1617.3110279296875,1617.4610279296876
by,1617.9310279296876,1618.0410279296875
granting,1618.1310279296877,1618.6210279296872
She's,1618.4610279296876,1618.6110279296872
the,1618.6310279296877,1618.6910279296876
codefendant's,1618.7310279296876,1619.4710279296876
attorney,1619.4710279296876,1619.9110279296876
PETA,1620.5010279296876,1620.7210279296876
also,1620.8410279296872,1621.1110279296872
sued,1621.2110279296876,1621.5310279296875
the,1621.5910279296872,1621.6610279296876
selfpublishing,1621.7010279296876,1622.4510279296876
book,1622.5310279296875,1622.6510279296876
company,1622.6910279296876,1623.1110279296872
that,1623.2110279296876,1623.3410279296872
David,1623.3610279296872,1623.6310279296877
had,1623.6910279296876,1623.8110279296875
used,1623.8710279296872,1624.2610279296875
So,1625.0210279296875,1625.1410279296877
Angela,1625.2410279296876,1625.5610279296875
Dunning,1625.5810279296873,1625.8210279296873
gets,1625.8610279296872,1626.0410279296875
up,1626.1010279296872,1626.3110279296875
to,1626.3310279296873,1626.4110279296876
deliver,1626.4310279296876,1626.7210279296876
her,1626.7810279296875,1626.9110279296876
defense,1626.9110279296876,1627.4910279296876
which,1627.9510279296876,1628.1510279296876
is,1628.1910279296876,1628.2410279296876
also,1628.3010279296875,1628.5210279296875
pretty,1628.5810279296873,1628.7310279296876
straightforward,1628.7910279296875,1629.3610279296872
Naruto,1629.7481279296876,1630.2081279296876
can't,1630.2681279296876,1630.5481279296876
benefit,1630.5681279296875,1630.8981279296877
financially,1630.9581279296876,1631.4781279296876
from,1631.5581279296875,1631.7181279296876
his,1631.7381279296876,1631.9081279296877
work,1631.9281279296877,1632.1181279296877
He's,1632.1581279296877,1632.2881279296876
a,1632.2881279296876,1632.3381279296875
monkey,1632.4181279296877,1632.7881279296876
David,1637.6119279296877,1637.8419279296877
Slater,1637.9019279296876,1638.1419279296877
wasn't,1638.2419279296876,1638.4719279296876
in,1638.5319279296875,1638.6419279296877
court,1638.6819279296876,1638.8419279296877
in,1638.8819279296877,1638.9519279296876
San,1638.9719279296876,1639.1219279296877
Francisco,1639.1419279296877,1639.5719279296877
that,1639.6119279296877,1639.7619279296875
day,1639.8219279296877,1640.0019279296876
He,1640.7619279296875,1640.8719279296877
didn't,1640.8719279296877,1641.0119279296875
wanna,1641.0719279296877,1641.2019279296876
spend,1641.2219279296876,1641.4319279296876
the,1641.4319279296876,1641.4919279296876
money,1641.5119279296875,1641.7019279296876
to,1641.7619279296875,1641.8419279296877
travel,1641.8819279296877,1642.1819279296876
all,1642.2819279296875,1642.4119279296876
the,1642.4119279296876,1642.4719279296876
way,1642.4919279296876,1642.5619279296875
to,1642.5819279296877,1642.6519279296876
California,1642.6719279296876,1643.2319279296876
from,1643.3119279296875,1643.4619279296876
Wales,1643.5019279296876,1643.9819279296876
But,1644.7219279296876,1644.7919279296875
he,1644.8019279296875,1644.8519279296877
watched,1644.8919279296877,1645.0619279296875
the,1645.1019279296877,1645.1719279296876
whole,1645.2319279296876,1645.3519279296877
hearing,1645.3919279296877,1645.6519279296876
online,1645.7119279296876,1646.1319279296877
When,1646.8494279296876,1647.0494279296877
I,1647.0894279296876,1647.1594279296876
watched,1647.2394279296875,1647.6394279296876
it,1647.6794279296876,1647.8594279296876
and,1648.2294279296875,1648.4094279296876
you,1648.4694279296875,1648.5694279296877
see,1648.6094279296876,1648.9094279296876
three,1648.9494279296875,1649.2094279296875
judges,1649.2094279296875,1649.6894279296876
there,1649.7494279296875,1650.1194279296876
And,1650.1794279296876,1650.3794279296876
then,1650.3994279296876,1650.6694279296876
one,1650.9394279296876,1651.0794279296877
attorney,1651.1194279296876,1651.4394279296876
comes,1651.4994279296875,1651.6894279296876
up,1651.7294279296875,1651.8094279296877
and,1651.8094279296877,1651.8794279296876
then,1651.8794279296876,1652.0094279296877
my,1652.0494279296877,1652.2694279296877
attorney,1652.3094279296877,1652.6994279296875
comes,1652.7394279296875,1652.9694279296875
up,1652.9694279296875,1653.0694279296877
Andrew,1653.1494279296876,1653.4594279296875
and,1653.4794279296875,1653.5694279296877
then,1653.5694279296877,1653.6694279296876
Angela,1653.6894279296876,1654.1494279296876
and,1654.8794279296876,1655.0294279296877
they,1655.0094279296877,1655.0894279296876
started,1655.1494279296876,1655.5094279296877
talking,1655.5494279296877,1655.8694279296876
about,1655.9094279296876,1656.1594279296876
monkeys,1656.2794279296877,1656.8494279296876
Uh,1657.8894279296876,1658.3594279296876
it,1659.4794279296875,1659.5294279296877
made,1659.5894279296876,1659.7594279296877
it,1659.8194279296877,1659.8694279296876
real,1659.9294279296876,1660.1994279296875
all,1660.4194279296876,1660.5194279296877
of,1660.5694279296877,1660.6394279296876
a,1660.6394279296876,1660.6894279296876
sudden,1660.7094279296875,1660.9894279296875
That,1661.6672279296877,1661.7872279296876
yes,1661.8672279296877,1662.2172279296876
he,1662.4772279296876,1662.5572279296875
was,1662.5972279296875,1662.6872279296877
being,1662.7272279296876,1662.8872279296877
sued,1662.9472279296876,1663.1672279296877
by,1663.2072279296876,1663.2872279296876
a,1663.3272279296875,1663.3572279296877
monkey,1663.4172279296877,1663.7872279296876
Naruto,1664.9572279296876,1665.2472279296876
didn't,1665.3072279296875,1665.4872279296876
make,1665.4872279296876,1665.6072279296877
it,1665.6272279296877,1665.6972279296876
to,1665.7172279296876,1665.8072279296875
the,1665.8072279296875,1665.8672279296877
hearing,1665.9272279296877,1666.1572279296877
either,1666.1972279296876,1666.4172279296877
He,1667.3372279296875,1667.4272279296877
stayed,1667.4672279296876,1667.6672279296877
in,1667.6672279296877,1667.7272279296876
the,1667.7072279296876,1667.7472279296876
rainforest,1667.8472279296875,1668.3772279296877
in,1668.4172279296877,1668.4972279296876
Indonesia,1668.5172279296876,1669.1672279296877
And,1669.6172279296877,1669.6872279296877
to,1669.7072279296876,1669.7772279296876
my,1669.8372279296875,1669.9172279296877
knowledge,1669.9172279296877,1670.4872279296876
nobody,1670.6472279296877,1670.8972279296877
asked,1670.9572279296876,1671.1872279296877
him,1671.1872279296877,1671.2872279296876
what,1671.2872279296876,1671.3572279296877
he,1671.3972279296877,1671.4772279296876
thought,1671.4972279296876,1671.6572279296877
of,1671.6372279296877,1671.6872279296877
all,1671.7472279296876,1671.8572279296877
this,1671.9172279296877,1672.1472279296877
After,1680.7772279296876,1680.937228125
two,1681.0272279296876,1681.1472279296877
years,1681.2272279296876,1681.6572279296877
the,1681.7772279296876,1681.8672279296877
humans,1681.8872279296877,1682.1972279296876
managed,1682.2572279296876,1682.5072279296876
to,1682.5072279296876,1682.5972279296875
figure,1682.6172279296877,1682.7872279296876
things,1682.8472279296875,1683.0472279296876
out,1683.0872279296875,1683.1972279296876
on,1683.2372279296876,1683.3072279296875
their,1683.3072279296875,1683.4372279296877
own,1683.5172279296876,1683.7372279296876
They,1684.5472279296876,1684.6072279296877
told,1684.6672279296877,1684.8372279296875
the,1684.8172279296875,1684.9072279296877
appellate,1684.9472279296876,1685.2472279296876
court,1685.2872279296876,1685.4872279296876
they,1685.6072279296877,1685.7172279296876
didn't,1685.7372279296876,1685.8872279296877
want,1685.9672279296876,1686.0472279296876
it,1686.0872279296875,1686.1672279296877
to,1686.1672279296877,1686.2472279296876
rule,1686.2872279296876,1686.4172279296877
in,1686.4172279296877,1686.4772279296876
the,1686.4772279296876,1686.5372279296876
case,1686.6172279296877,1686.7772279296876
after,1686.8572279296877,1687.1072279296877
all,1687.2272279296876,1687.4872279296876
And,1688.4072279296877,1688.5072279296876
in,1688.5472279296876,1688.6272279296877
September,1688.6472279296877,1689.1372279296877
David,1689.3472279296875,1689.6172279296877
and,1689.6772279296877,1689.8072279296875
PETA,1689.8472279296875,1690.0872279296875
announced,1690.1572279296877,1690.5272279296876
they'd,1690.5072279296876,1690.6572279296877
reached,1690.6772279296877,1690.9272279296877
a,1690.9472279296876,1690.9772279296876
settlement,1690.9972279296876,1691.4572279296876
The,1692.9672279296876,1693.0472279296876
details,1693.0472279296876,1693.4572279296876
of,1693.4972279296876,1693.5872279296875
the,1693.5872279296875,1693.6372279296877
settlement,1693.6772279296877,1693.9572279296876
are,1694.0172279296876,1694.0472279296876
confidential,1694.0672279296875,1694.6972279296876
So,1694.7572279296876,1694.8372279296875
I,1694.8572279296877,1694.8972279296877
can't,1694.9572279296876,1695.1272279296877
tell,1695.1672279296877,1695.2772279296876
you,1695.3172279296875,1695.3772279296877
much,1695.4172279296877,1695.5572279296875
about,1695.5772279296875,1695.8172279296875
it,1695.8972279296877,1695.9972279296876
But,1696.5372279296876,1696.6172279296877
here's,1696.6772279296877,1696.8172279296875
what,1696.8372279296875,1696.8972279296877
I,1696.9372279296877,1697.0272279296876
do,1697.0472279296876,1697.1472279296877
know,1697.1872279296877,1697.3472279296875
David,1698.1272279296877,1698.3472279296875
Slater,1698.4072279296877,1698.6772279296877
still,1698.7772279296876,1698.9772279296876
has,1699.0772279296875,1699.2372279296876
the,1699.2772279296876,1699.3172279296875
monkey,1699.3572279296877,1699.5972279296875
selfie,1699.6572279296877,1699.9672279296876
copyright,1700.0072279296876,1700.5572279296875
registered,1700.7172279296876,1701.1572279296877
in,1701.1572279296877,1701.2172279296876
his,1701.2372279296876,1701.3572279296877
name,1701.3972279296877,1701.5672279296875
in,1701.5872279296875,1701.6672279296877
two,1701.6672279296877,1701.7972279296876
countries,1701.8372279296875,1702.4072279296877
And,1702.9672279296876,1703.1472279296877
he,1703.3072279296875,1703.4072279296877
agreed,1703.4472279296876,1703.7272279296876
to,1703.7472279296876,1703.8372279296875
donate,1703.8572279296877,1704.2272279296876
twenty,1704.2472279296876,1704.4972279296876
five,1704.5572279296875,1704.7472279296876
percent,1704.7672279296876,1704.9872279296876
of,1705.0472279296876,1705.1072279296877
the,1705.1072279296877,1705.1472279296877
proceeds,1705.2072279296876,1705.6372279296877
of,1705.6572279296877,1705.7172279296876
the,1705.7372279296876,1705.7972279296876
photos,1705.8572279296877,1706.2772279296876
to,1706.3372279296875,1706.4472279296876
protect,1706.5072279296876,1706.8872279296877
the,1706.9072279296877,1706.9672279296876
crested,1706.9872279296876,1707.3072279296875
macaques,1707.3672279296877,1707.9372279296877
About,1709.1172279296877,1709.3072279296875
Wikipedia,1709.3472279296875,1709.9972279296876
they've,1710.6372279296877,1710.7572279296876
still,1710.7972279296876,1710.9572279296876
got,1710.9572279296876,1711.0672279296875
the,1711.1072279296877,1711.1472279296877
